Start Date,Total Duration (hh:mm:ss),Charging Time (hh:mm:ss),GHG Savings (kg),Energy (kWh),Port Type,Plug Type,Gasoline Savings (gallons),Postal Code,Ended By,Fee,Driver Postal Code,User ID,day_of_week,week,month,hour,count_event
2014-09-25 13:36:00,2:26:03,2:24:55,5.008,11.924000000000001,Level 2,J1772,1.496,30308,Plug Out at Vehicle,2.05,30101,250761.0,Thursday,39,9,13,1
2014-09-25 10:59:00,2:23:52,2:22:40,5.612,13.360999999999999,Level 2,J1772,1.6769999999999998,30308,Customer,2.02,30102,254811.0,Thursday,39,9,10,1
2014-09-25 12:52:00,0:23:22,0:22:09,0.867,2.064,Level 2,J1772,0.259,30308,Plug Out at Vehicle,0.32,30068,260891.0,Thursday,39,9,12,1
2014-09-25 10:51:00,0:52:13,0:51:05,1.24,2.952,Level 2,J1772,0.371,30308,Plug Out at Vehicle,0.73,30312,244509.0,Thursday,39,9,10,1
2014-09-25 09:17:00,1:32:27,1:31:09,3.6210000000000004,8.62,Level 2,J1772,1.082,30308,Customer,1.3,30316,292205.0,Thursday,39,9,9,1
2014-09-25 06:31:00,1:12:54,1:11:34,2.843,6.769,Level 2,J1772,0.8490000000000001,30308,Plug Out at Vehicle,1.02,30041,232879.0,Thursday,39,9,6,1
2014-09-12 22:12:00,36:21:17,10:38:26,25.230999999999998,60.075,Level 2,J1772,7.539,30308,Plug Out at Vehicle,30.86,30458,132405.0,Friday,37,9,22,1
2014-09-24 18:22:00,1:45:29,1:44:24,4.251,10.121,Level 2,J1772,1.27,30308,Plug Out at Vehicle,1.48,0,1776.0,Wednesday,39,9,18,1
2014-09-24 16:37:00,2:55:10,1:31:49,1.6840000000000002,4.01,Level 2,J1772,0.503,30308,Plug Out at Vehicle,2.47,30341,214021.0,Wednesday,39,9,16,1
2014-09-24 15:09:00,2:22:33,2:21:05,4.895,11.655999999999999,Level 2,J1772,1.463,30308,Plug Out at Vehicle,2.01,0,0.0,Wednesday,39,9,15,1
2014-09-24 14:57:00,2:14:42,1:57:49,2.086,4.967,Level 2,J1772,0.623,30308,Plug Out at Vehicle,1.89,30506,211289.0,Wednesday,39,9,14,1
2014-09-24 14:35:00,1:16:24,1:15:15,2.222,5.289,Level 2,J1772,0.664,30308,Customer,1.07,30102,254811.0,Wednesday,39,9,14,1
2014-09-23 17:34:00,3:27:30,1:09:31,2.7960000000000003,6.657,Level 2,J1772,0.835,30308,Plug Out at Vehicle,2.93,30360,200169.0,Tuesday,39,9,17,1
2014-09-23 17:23:00,3:36:27,3:32:55,4.249,10.117,Level 2,J1772,1.27,30308,Plug Out at Vehicle,3.05,30062,250315.0,Tuesday,39,9,17,1
2014-09-23 19:41:00,0:59:34,0:58:19,1.3090000000000002,3.1180000000000003,Level 2,J1772,0.391,30308,Plug Out at Vehicle,0.83,30318,269487.0,Tuesday,39,9,19,1
2014-09-23 10:42:00,1:56:00,1:54:49,3.0069999999999997,7.16,Level 2,J1772,0.899,30308,Plug Out at Vehicle,1.63,30075,206089.0,Tuesday,39,9,10,1
2014-09-23 11:17:00,0:54:14,0:52:38,1.113,2.6489999999999996,Level 2,J1772,0.332,30308,Plug Out at Vehicle,0.76,30043,251467.0,Tuesday,39,9,11,1
2014-09-23 10:48:00,1:13:23,1:12:09,2.905,6.917000000000001,Level 2,J1772,0.868,30308,Plug Out at Vehicle,1.03,0,0.0,Tuesday,39,9,10,1
2014-09-22 14:34:00,3:10:18,3:08:59,5.38,12.81,Level 2,J1772,1.608,30308,Plug Out at Vehicle,2.68,30506,211289.0,Monday,39,9,14,1
2014-09-22 10:45:00,5:59:51,3:10:50,4.672,11.125,Level 2,J1772,1.396,30308,Plug Out at Vehicle,5.08,0,0.0,Monday,39,9,10,1
2014-09-22 06:25:00,5:22:38,3:44:09,4.684,11.151,Level 2,J1772,1.399,30308,Plug Out at Vehicle,4.56,30114,235945.0,Monday,39,9,6,1
2014-09-20 16:59:00,0:31:58,0:29:53,1.178,2.805,Level 2,J1772,0.35200000000000004,30308,Customer,0.44,30084,222833.0,Saturday,38,9,16,1
2014-09-20 17:31:00,0:00:00,0:00:00,0.0,0.0,Level 2,J1772,0.0,30308,Customer,0.0,30084,222833.0,Saturday,38,9,17,1
2014-09-20 01:47:00,9:05:20,4:46:05,7.19,17.119,Level 2,J1772,2.148,30308,Customer,7.71,30004,183929.0,Saturday,38,9,1,1
2014-09-19 13:59:00,1:55:19,1:54:14,4.468,10.637,Level 2,J1772,1.335,30308,Customer,1.62,30102,254811.0,Friday,38,9,13,1
2014-09-19 10:42:00,3:43:23,3:31:11,6.19,14.739,Level 2,J1772,1.85,30308,Plug Out at Vehicle,3.15,30101,250761.0,Friday,38,9,10,1
2014-09-19 10:24:00,2:12:02,1:04:09,1.1640000000000001,2.772,Level 2,J1772,0.348,30308,Customer,1.86,30308,209813.0,Friday,38,9,10,1
2014-09-19 08:05:00,0:57:02,0:55:54,2.202,5.242000000000001,Level 2,J1772,0.6579999999999999,30308,Plug Out at Vehicle,0.79,30062,261355.0,Friday,38,9,8,1
2014-09-18 20:00:00,2:01:36,2:00:30,4.306,10.252,Level 2,J1772,1.287,30308,Customer,1.71,30318,269487.0,Thursday,38,9,20,1
2014-09-18 17:25:00,3:31:28,3:30:15,4.039,9.618,Level 2,J1772,1.207,30308,Plug Out at Vehicle,2.98,30360,200169.0,Thursday,38,9,17,1
2014-09-18 15:50:00,4:14:44,0:00:00,0.0,0.0,Level 2,J1772,0.0,30308,Customer,3.61,30062,250315.0,Thursday,38,9,15,1
2014-09-18 10:54:00,4:12:41,2:53:00,5.058,12.044,Level 2,J1772,1.511,30308,Plug Out at Vehicle,3.57,0,0.0,Thursday,38,9,10,1
2014-09-18 12:01:00,2:54:56,2:53:40,5.772,13.743,Level 2,J1772,1.725,30308,Plug Out at Vehicle,2.47,30024,231451.0,Thursday,38,9,12,1
2014-09-18 12:50:00,0:49:05,0:47:40,1.0390000000000001,2.4730000000000003,Level 2,J1772,0.31,30308,Plug Out at Vehicle,0.68,0,1776.0,Thursday,38,9,12,1
2014-09-17 09:47:00,7:07:28,4:32:40,5.211,12.407,Level 2,J1772,1.557,30308,Plug Out at Vehicle,6.04,0,0.0,Wednesday,38,9,9,1
2014-09-17 15:07:00,1:18:40,1:17:25,2.7119999999999997,6.457000000000001,Level 2,J1772,0.81,30308,Plug Out at Vehicle,1.1,30506,211289.0,Wednesday,38,9,15,1
2014-09-17 08:09:00,7:21:52,3:15:21,4.088,9.732999999999999,Level 2,J1772,1.222,30308,Plug Out at Vehicle,6.25,30062,261355.0,Wednesday,38,9,8,1
2014-09-17 11:20:00,0:35:12,0:33:59,1.34,3.1910000000000003,Level 2,J1772,0.4,30308,Customer,0.49,30102,254811.0,Wednesday,38,9,11,1
2014-09-17 08:15:00,1:00:35,0:59:14,1.295,3.0839999999999996,Level 2,J1772,0.387,30308,Customer,0.84,30268,240083.0,Wednesday,38,9,8,1
2014-09-16 17:20:00,3:42:58,3:35:35,3.945,9.392999999999999,Level 2,J1772,1.179,30308,Plug Out at Vehicle,3.15,30360,200169.0,Tuesday,38,9,17,1
2014-09-16 17:20:00,3:31:48,3:30:25,4.605,10.963,Level 2,J1772,1.376,30308,Customer,2.99,30062,250315.0,Tuesday,38,9,17,1
2014-09-16 10:27:00,4:52:41,3:52:36,5.3260000000000005,12.681,Level 2,J1772,1.591,30308,Plug Out at Vehicle,4.13,30076,287775.0,Tuesday,38,9,10,1
2014-09-16 11:37:00,1:22:53,1:21:25,1.6580000000000001,3.947,Level 2,J1772,0.495,30308,Plug Out at Vehicle,1.16,30341,214021.0,Tuesday,38,9,11,1
2014-09-16 10:30:00,0:00:00,0:00:00,0.0,0.0,Level 2,J1772,0.0,30308,Timeout,0.0,30076,287775.0,Tuesday,38,9,10,1
2014-09-16 10:26:00,0:00:00,0:00:00,0.0,0.0,Level 2,J1772,0.0,30308,Timeout,0.0,30076,287775.0,Tuesday,38,9,10,1
2014-09-15 13:19:00,3:21:11,3:19:44,5.186,12.347000000000001,Level 2,J1772,1.55,30308,Plug Out at Vehicle,2.84,0,0.0,Monday,38,9,13,1
2014-09-15 08:54:00,6:57:24,3:28:15,6.237,14.85,Level 2,J1772,1.864,30308,Plug Out at Vehicle,5.9,30622,217113.0,Monday,38,9,8,1
2014-09-15 14:01:00,0:55:37,0:54:25,1.197,2.8510000000000004,Level 2,J1772,0.358,30308,Plug Out at Vehicle,0.77,30024,231451.0,Monday,38,9,14,1
2014-09-15 10:57:00,3:21:41,3:20:40,5.646,13.443,Level 2,J1772,1.6869999999999998,30308,Plug Out at Vehicle,2.84,30101,250761.0,Monday,38,9,10,1
2014-09-13 20:25:00,2:51:02,2:49:55,3.7239999999999998,8.868,Level 2,J1772,1.113,30308,Plug Out at Vehicle,2.41,30022,221947.0,Saturday,37,9,20,1
2014-09-13 07:45:00,10:10:56,3:13:55,5.672000000000001,13.505,Level 2,J1772,1.695,30308,Plug Out at Vehicle,8.64,30141,275739.0,Saturday,37,9,7,1
2014-09-13 12:24:00,4:20:08,4:19:01,6.098,14.52,Level 2,J1772,1.8219999999999998,30308,Plug Out at Vehicle,3.67,0,1776.0,Saturday,37,9,12,1
2014-09-13 10:34:00,1:30:35,1:29:18,1.9980000000000002,4.757,Level 2,J1772,0.597,30308,Plug Out at Vehicle,1.27,0,1776.0,Saturday,37,9,10,1
2014-09-13 07:44:00,0:00:00,0:00:00,0.0,0.0,Level 2,J1772,0.0,30308,Timeout,0.0,30141,275739.0,Saturday,37,9,7,1
2014-09-13 06:58:00,0:00:00,0:00:00,0.0,0.0,Level 2,J1772,0.0,30308,Timeout,0.0,30458,132405.0,Saturday,37,9,6,1
2014-09-12 16:03:00,6:00:50,5:04:59,7.485,17.820999999999998,Level 2,J1772,2.237,30308,Customer,5.12,30319,236681.0,Friday,37,9,16,1
2014-09-12 13:33:00,8:01:04,4:31:04,5.528,13.163,Level 2,J1772,1.652,30308,Plug Out at Vehicle,6.8,30004,268993.0,Friday,37,9,13,1
2014-09-12 16:32:00,2:26:52,2:25:35,3.14,7.476,Level 2,J1772,0.938,30308,Plug Out at Vehicle,0.0,0,0.0,Friday,37,9,16,1
2014-09-12 09:18:00,7:28:00,4:25:23,7.382000000000001,17.576,Level 2,J1772,2.206,30308,Plug Out at Vehicle,6.33,30622,217113.0,Friday,37,9,9,1
2014-09-12 13:30:00,2:36:32,2:13:44,3.398,8.091000000000001,Level 2,J1772,1.015,30308,Plug Out at Vehicle,2.2,30306,254595.0,Friday,37,9,13,1
2014-09-12 08:19:00,2:47:09,2:23:45,3.642,8.672,Level 2,J1772,1.088,30308,Plug Out at Vehicle,2.35,30068,260891.0,Friday,37,9,8,1
2014-09-12 08:36:00,1:48:16,1:46:54,2.9,6.904,Level 2,J1772,0.866,30308,Plug Out at Vehicle,1.52,0,0.0,Friday,37,9,8,1
2014-09-12 06:54:00,1:54:24,1:53:19,4.252,10.125,Level 2,J1772,1.271,30308,Plug Out at Vehicle,1.61,30062,261355.0,Friday,37,9,6,1
2014-09-11 17:37:00,3:16:48,0:47:39,1.9269999999999998,4.587,Level 2,J1772,0.5760000000000001,30308,Plug Out at Vehicle,2.77,30360,200169.0,Thursday,37,9,17,1
2014-09-11 10:58:00,5:24:14,4:54:33,6.608,15.734000000000002,Level 2,J1772,1.975,30308,Plug Out at Vehicle,4.58,0,0.0,Thursday,37,9,10,1
2014-09-11 15:29:00,0:45:42,0:44:29,0.762,1.8130000000000002,Level 2,J1772,0.228,30308,Plug Out at Vehicle,0.63,30622,217113.0,Thursday,37,9,15,1
2014-09-11 14:04:00,0:57:55,0:56:35,2.2840000000000003,5.438,Level 2,J1772,0.682,30308,Plug Out at Vehicle,0.81,30024,231451.0,Thursday,37,9,14,1
2014-09-11 09:21:00,4:43:09,4:19:01,6.602,15.718,Level 2,J1772,1.973,30308,Plug Out at Vehicle,4.0,0,1776.0,Thursday,37,9,9,1
2014-09-11 08:01:00,0:43:14,0:42:04,1.665,3.964,Level 2,J1772,0.498,30308,Customer,0.6,30102,254811.0,Thursday,37,9,8,1
2014-09-10 11:45:00,6:08:41,5:31:41,7.751,18.454,Level 2,J1772,2.316,30308,Plug Out at Vehicle,5.21,30144,247457.0,Wednesday,37,9,11,1
2014-09-10 14:31:00,1:48:19,1:47:04,4.128,9.828,Level 2,J1772,1.2329999999999999,30308,Plug Out at Vehicle,1.52,30339,210381.0,Wednesday,37,9,14,1
2014-09-10 11:59:00,2:30:06,2:28:53,3.18,7.572,Level 2,J1772,0.95,30308,Plug Out at Vehicle,2.11,30024,231451.0,Wednesday,37,9,11,1
2014-09-10 10:42:00,3:46:54,3:45:36,5.07,12.072000000000001,Level 2,J1772,1.515,30308,Plug Out at Vehicle,3.2,0,0.0,Wednesday,37,9,10,1
2014-09-10 08:15:00,6:08:33,4:56:56,5.722,13.623,Level 2,J1772,1.71,30308,Plug Out at Vehicle,5.21,30062,261355.0,Wednesday,37,9,8,1
2014-09-10 06:41:00,5:06:39,4:22:46,5.574,13.270999999999999,Level 2,J1772,1.665,30308,Plug Out at Vehicle,4.32,30114,235945.0,Wednesday,37,9,6,1
2014-09-10 07:52:00,3:44:49,3:43:34,5.209,12.402000000000001,Level 2,J1772,1.556,30308,Customer,3.17,30307,257059.0,Wednesday,37,9,7,1
2014-09-10 07:51:00,0:00:00,0:00:00,0.0,0.0,Level 2,J1772,0.0,30308,Timeout,0.0,30307,257059.0,Wednesday,37,9,7,1
2014-09-09 17:52:00,3:07:28,0:56:09,2.25,5.358,Level 2,J1772,0.672,30308,Customer,2.64,30360,200169.0,Tuesday,37,9,17,1
2014-09-09 13:26:00,2:10:51,2:09:40,4.648,11.067,Level 2,J1772,1.389,30308,Plug Out at Vehicle,1.84,0,0.0,Tuesday,37,9,13,1
2014-09-09 14:02:00,1:32:13,1:31:00,3.542,8.434,Level 2,J1772,1.058,30308,Customer,1.29,30339,210381.0,Tuesday,37,9,14,1
2014-09-09 14:11:00,0:00:00,0:00:00,0.0,0.0,Level 2,J1772,0.0,30308,Timeout,0.0,30339,210381.0,Tuesday,37,9,14,1
2014-09-09 09:39:00,2:14:22,2:12:59,3.701,8.811,Level 2,J1772,1.1059999999999999,30308,Plug Out at Vehicle,1.89,30306,254595.0,Tuesday,37,9,9,1
2014-09-09 08:15:00,3:03:22,2:37:55,4.166,9.92,Level 2,J1772,1.245,30308,Plug Out at Vehicle,2.58,30062,261355.0,Tuesday,37,9,8,1
2014-09-09 08:11:00,1:57:17,1:56:05,4.098,9.758,Level 2,J1772,1.225,30308,Customer,1.65,30102,254811.0,Tuesday,37,9,8,1
2014-09-08 12:13:00,5:57:18,5:18:14,8.209,19.545,Level 2,J1772,2.4530000000000003,30308,Plug Out at Vehicle,5.05,30080,241607.0,Monday,37,9,12,1
2014-09-08 15:08:00,1:24:58,1:22:59,2.772,6.6,Level 2,J1772,0.828,30308,Plug Out at Vehicle,1.18,30506,211289.0,Monday,37,9,15,1
2014-09-08 13:27:00,1:51:19,0:42:30,0.598,1.4240000000000002,Level 2,J1772,0.179,30308,Plug Out at Vehicle,1.56,30306,254595.0,Monday,37,9,13,1
2014-09-08 14:10:00,1:02:15,1:00:48,1.8459999999999999,4.395,Level 2,J1772,0.552,30308,Plug Out at Vehicle,0.87,30024,231451.0,Monday,37,9,14,1
2014-09-08 13:49:00,0:52:46,0:51:19,1.52,3.6180000000000003,Level 2,J1772,0.45399999999999996,30308,Plug Out at Vehicle,0.73,0,0.0,Monday,37,9,13,1
2014-09-08 13:25:00,0:00:00,0:00:00,0.0,0.0,Level 2,J1772,0.0,30308,Customer,0.0,30306,254595.0,Monday,37,9,13,1
2014-09-08 08:30:00,3:07:25,3:02:54,5.186,12.347999999999999,Level 2,J1772,1.55,30308,Plug Out at Vehicle,2.64,30306,254595.0,Monday,37,9,8,1
2014-09-08 06:31:00,3:10:34,3:09:29,4.59,10.927999999999999,Level 2,J1772,1.371,30308,Plug Out at Vehicle,2.69,30114,235945.0,Monday,37,9,6,1
2014-09-06 15:42:00,0:58:10,0:56:54,2.23,5.31,Level 2,J1772,0.6659999999999999,30308,Customer,0.81,30318,269487.0,Saturday,36,9,15,1
2014-09-06 13:12:00,2:14:58,2:12:05,5.315,12.655,Level 2,J1772,1.588,30308,Plug Out at Vehicle,1.88,30339,233133.0,Saturday,36,9,13,1
2014-09-05 15:41:00,5:23:54,3:24:11,5.881,14.002,Level 2,J1772,1.757,30308,Customer,4.58,30319,236681.0,Friday,36,9,15,1
2014-09-05 15:26:00,1:29:14,1:28:05,3.41,8.12,Level 2,J1772,1.0190000000000001,30308,Plug Out at Vehicle,1.25,30004,268993.0,Friday,36,9,15,1
2014-09-05 08:16:00,3:27:14,3:25:50,5.417999999999999,12.899000000000001,Level 2,J1772,1.619,30308,Plug Out at Vehicle,2.92,30306,254595.0,Friday,36,9,8,1
2014-09-05 06:27:00,5:08:09,5:00:11,6.067,14.446,Level 2,J1772,1.8130000000000002,30308,Plug Out at Vehicle,4.35,30114,235945.0,Friday,36,9,6,1
2014-09-05 07:54:00,2:17:11,2:16:04,3.303,7.864,Level 2,J1772,0.987,30308,Customer,1.93,30102,254811.0,Friday,36,9,7,1
2014-09-05 08:13:00,1:54:08,1:52:39,2.359,5.6160000000000005,Level 2,J1772,0.705,30308,Plug Out at Vehicle,1.6,30062,261355.0,Friday,36,9,8,1
2014-09-04 17:24:00,3:33:05,3:28:39,4.056,9.656,Level 2,J1772,1.212,30308,Plug Out at Vehicle,3.01,30360,200169.0,Thursday,36,9,17,1
2014-09-04 18:01:00,2:48:55,2:47:51,5.033,11.982000000000001,Level 2,J1772,1.504,30308,Plug Out at Vehicle,2.38,30506,211289.0,Thursday,36,9,18,1
2014-09-04 13:59:00,5:37:25,5:36:16,7.814,18.605999999999998,Level 2,J1772,2.335,30308,Plug Out at Vehicle,4.77,30080,241607.0,Thursday,36,9,13,1
2014-09-04 16:02:00,0:49:02,0:47:48,1.043,2.4819999999999998,Level 2,J1772,0.312,30308,Customer,0.68,30268,240083.0,Thursday,36,9,16,1
2014-09-04 08:20:00,6:53:35,4:38:15,5.1979999999999995,12.376,Level 2,J1772,1.5530000000000002,30308,Plug Out at Vehicle,5.85,30062,261355.0,Thursday,36,9,8,1
2014-09-04 08:29:00,6:26:08,2:47:09,4.096,9.753,Level 2,J1772,1.224,30308,Plug Out at Vehicle,5.46,30345,183185.0,Thursday,36,9,8,1
2014-09-04 11:10:00,1:23:26,1:23:09,1.83,4.357,Level 2,J1772,0.547,30308,CPS Server,1.18,30102,254811.0,Thursday,36,9,11,1
2014-09-04 06:32:00,5:43:55,4:32:16,5.49,13.072000000000001,Level 2,J1772,1.641,30308,Plug Out at Vehicle,4.86,30114,235945.0,Thursday,36,9,6,1
2014-09-03 15:09:00,1:15:43,1:14:30,2.992,7.122999999999999,Level 2,J1772,0.894,30308,Plug Out at Vehicle,1.06,30506,211289.0,Wednesday,36,9,15,1
2014-09-03 12:55:00,2:20:34,2:19:09,3.364,8.01,Level 2,J1772,1.005,30308,Plug Out at Vehicle,1.98,30024,231451.0,Wednesday,36,9,12,1
2014-09-03 12:21:00,1:57:41,1:56:20,2.636,6.275,Level 2,J1772,0.7879999999999999,30308,Plug Out at Vehicle,1.65,30101,250761.0,Wednesday,36,9,12,1
2014-09-03 08:01:00,5:36:00,5:34:50,7.8020000000000005,18.576,Level 2,J1772,2.331,30308,Customer,4.75,30102,254811.0,Wednesday,36,9,8,1
2014-09-03 08:32:00,4:58:47,4:39:55,5.3229999999999995,12.673,Level 2,J1772,1.59,30308,Plug Out at Vehicle,4.22,30306,254595.0,Wednesday,36,9,8,1
2014-09-03 08:55:00,3:51:27,3:15:26,3.408,8.113999999999999,Level 2,J1772,1.018,30308,Plug Out at Vehicle,3.27,30127,192471.0,Wednesday,36,9,8,1
2014-09-03 06:27:00,5:30:49,5:26:31,6.76,16.095,Level 2,J1772,2.02,30308,Plug Out at Vehicle,4.67,30114,235945.0,Wednesday,36,9,6,1
2014-09-02 17:26:00,3:27:06,1:03:29,2.542,6.051,Level 2,J1772,0.759,30308,Plug Out at Vehicle,2.92,30360,200169.0,Tuesday,36,9,17,1
2014-09-02 11:57:00,5:07:34,4:59:21,8.604,20.486,Level 2,J1772,2.571,30308,Plug Out at Vehicle,4.34,30306,254595.0,Tuesday,36,9,11,1
2014-09-02 11:04:00,4:12:44,3:19:40,3.903,9.293,Level 2,J1772,1.166,30308,Plug Out at Vehicle,3.57,30062,250315.0,Tuesday,36,9,11,1
2014-09-02 07:02:00,3:56:30,3:19:00,4.1080000000000005,9.782,Level 2,J1772,1.228,30308,Plug Out at Vehicle,3.34,30114,235945.0,Tuesday,36,9,7,1
2014-09-02 09:21:00,0:38:19,0:37:04,1.251,2.9789999999999996,Level 2,J1772,0.374,30308,Plug Out at Vehicle,0.53,30306,254595.0,Tuesday,36,9,9,1
2014-09-02 07:52:00,0:54:32,0:53:20,2.109,5.022,Level 2,J1772,0.63,30308,Plug Out at Vehicle,0.76,30102,254811.0,Tuesday,36,9,7,1
2014-09-01 13:13:00,0:41:26,0:40:23,1.6,3.81,Level 2,J1772,0.478,30308,Customer,0.57,30318,269487.0,Monday,36,9,13,1
2014-08-30 12:09:00,2:41:30,2:40:20,6.247999999999999,14.877,Level 2,J1772,1.867,30308,Plug Out at Vehicle,2.27,30080,241607.0,Saturday,35,8,12,1
2014-08-29 23:37:00,1:01:55,1:00:44,1.4909999999999999,3.549,Level 2,J1772,0.445,30308,Plug Out at Vehicle,0.86,30168,278909.0,Friday,35,8,23,1
2014-08-29 11:40:00,3:10:39,3:09:25,7.08,16.857,Level 2,J1772,2.116,30308,Plug Out at Vehicle,2.69,30080,241607.0,Friday,35,8,11,1
2014-08-29 12:40:00,1:37:16,1:36:10,2.324,5.5329999999999995,Level 2,J1772,0.6940000000000001,30308,Plug Out at Vehicle,1.36,0,0.0,Friday,35,8,12,1
2014-08-29 07:48:00,3:05:37,3:05:25,4.456,10.609000000000002,Level 2,J1772,1.331,30308,CPS Server,2.63,30102,254811.0,Friday,35,8,7,1
2014-08-29 08:05:00,2:42:08,2:40:45,2.7089999999999996,6.45,Level 2,J1772,0.809,30308,Plug Out at Vehicle,2.28,30068,260891.0,Friday,35,8,8,1
2014-08-28 18:06:00,3:02:41,3:01:20,4.3,10.238,Level 2,J1772,1.285,30308,Customer,2.57,30062,250315.0,Thursday,35,8,18,1
2014-08-28 17:50:00,3:05:14,0:36:56,1.476,3.513,Level 2,J1772,0.441,30308,Plug Out at Vehicle,2.61,30360,200169.0,Thursday,35,8,17,1
2014-08-28 17:55:00,1:34:48,1:33:25,2.265,5.394,Level 2,J1772,0.677,30308,Plug Out at Vehicle,1.33,30506,211289.0,Thursday,35,8,17,1
2014-08-28 13:56:00,3:10:02,2:28:45,2.972,7.077000000000001,Level 2,J1772,0.888,30308,Customer,2.68,30308,209813.0,Thursday,35,8,13,1
2014-08-28 08:09:00,8:15:53,5:41:19,7.228,17.21,Level 2,J1772,2.16,30308,Plug Out at Vehicle,7.01,30622,217113.0,Thursday,35,8,8,1
2014-08-28 13:56:00,0:58:02,0:56:54,1.268,3.02,Level 2,J1772,0.379,30308,Plug Out at Vehicle,0.81,30024,231451.0,Thursday,35,8,13,1
2014-08-28 08:12:00,4:31:42,2:17:20,3.472,8.266,Level 2,J1772,1.037,30308,Plug Out at Vehicle,3.84,30062,261355.0,Thursday,35,8,8,1
2014-08-28 06:37:00,5:36:25,4:51:35,5.886,14.015,Level 2,J1772,1.7590000000000001,30308,Plug Out at Vehicle,4.75,30114,235945.0,Thursday,35,8,6,1
2014-08-28 09:49:00,1:59:40,1:18:55,1.4280000000000002,3.3989999999999996,Level 2,J1772,0.42700000000000005,30308,Customer,1.68,30308,209813.0,Thursday,35,8,9,1
2014-08-27 16:37:00,1:53:17,1:52:05,4.364,10.39,Level 2,J1772,1.304,30308,Plug Out at Vehicle,1.59,30080,241607.0,Wednesday,35,8,16,1
2014-08-27 11:22:00,4:31:29,4:30:15,7.307,17.398,Level 2,J1772,2.1830000000000003,30308,CPS Server,3.85,30067,266745.0,Wednesday,35,8,11,1
2014-08-27 13:59:00,1:02:18,1:00:55,1.3230000000000002,3.15,Level 2,J1772,0.395,30308,Plug Out at Vehicle,0.87,30024,231451.0,Wednesday,35,8,13,1
2014-08-27 12:36:00,2:24:50,2:23:30,3.307,7.874,Level 2,J1772,0.988,30308,Customer,2.04,0,0.0,Wednesday,35,8,12,1
2014-08-27 13:10:00,0:33:09,0:31:49,0.679,1.618,Level 2,J1772,0.203,30308,Plug Out at Vehicle,0.46,30068,260891.0,Wednesday,35,8,13,1
2014-08-27 10:48:00,2:36:40,2:35:25,5.26,12.524000000000001,Level 2,J1772,1.5719999999999998,30308,Plug Out at Vehicle,2.21,30110,222365.0,Wednesday,35,8,10,1
2014-08-27 06:29:00,6:25:05,5:18:01,6.362,15.145999999999999,Level 2,J1772,1.901,30308,Plug Out at Vehicle,5.44,30114,235945.0,Wednesday,35,8,6,1
2014-08-27 08:18:00,1:19:01,1:17:45,1.676,3.99,Level 2,J1772,0.501,30308,Plug Out at Vehicle,1.11,30068,260891.0,Wednesday,35,8,8,1
2014-08-26 17:14:00,3:47:20,3:46:01,4.988,11.876,Level 2,J1772,1.49,30308,Customer,3.21,30062,250315.0,Tuesday,35,8,17,1
2014-08-26 17:50:00,3:10:13,1:21:19,2.127,5.064,Level 2,J1772,0.635,30308,Plug Out at Vehicle,2.68,30360,200169.0,Tuesday,35,8,17,1
2014-08-26 15:57:00,5:00:30,3:50:29,5.619,13.377,Level 2,J1772,1.679,30308,Plug Out at Vehicle,4.24,30041,245093.0,Tuesday,35,8,15,1
2014-08-26 17:22:00,1:30:49,1:29:35,2.4459999999999997,5.825,Level 2,J1772,0.731,30308,Plug Out at Vehicle,1.27,30067,271001.0,Tuesday,35,8,17,1
2014-08-26 11:53:00,4:54:14,4:00:46,7.138,16.996,Level 2,J1772,2.133,30308,Plug Out at Vehicle,4.16,30080,241607.0,Tuesday,35,8,11,1
2014-08-26 07:29:00,1:11:49,1:11:50,2.8510000000000004,6.787999999999999,Level 2,J1772,0.852,30308,CPS Server,1.02,30102,254811.0,Tuesday,35,8,7,1
2014-08-25 13:42:00,1:33:22,1:32:04,3.597,8.564,Level 2,J1772,1.075,30308,Customer,1.31,30080,241607.0,Monday,35,8,13,1
2014-08-25 13:42:00,0:00:00,0:00:00,0.0,0.0,Level 2,J1772,0.0,30308,Customer,0.0,30080,241607.0,Monday,35,8,13,1
2014-08-25 06:29:00,4:04:59,3:44:40,4.788,11.399000000000001,Level 2,J1772,1.431,30308,Plug Out at Vehicle,3.46,30114,235945.0,Monday,35,8,6,1
2014-08-24 12:34:00,3:34:00,3:32:45,7.516,17.895,Level 2,J1772,2.246,30308,Plug Out at Vehicle,3.02,30075,206089.0,Sunday,34,8,12,1
2014-08-23 06:29:00,6:49:49,5:21:31,7.271,17.311,Level 2,J1772,2.173,30308,Plug Out at Vehicle,5.79,30004,268993.0,Saturday,34,8,6,1
2014-08-23 07:35:00,3:51:00,3:36:29,3.858,9.186,Level 2,J1772,1.153,30308,CPS Server,3.26,30066,227551.0,Saturday,34,8,7,1
2014-08-22 17:24:00,4:13:32,4:05:20,7.518,17.9,Level 2,J1772,2.246,30308,Customer,3.58,30319,236681.0,Friday,34,8,17,1
2014-08-22 13:49:00,1:54:54,1:53:35,3.785,9.012,Level 2,J1772,1.131,30308,Customer,1.61,30080,241607.0,Friday,34,8,13,1
2014-08-22 10:56:00,3:30:36,3:29:16,5.974,14.225,Level 2,J1772,1.785,30308,Customer,2.97,30341,250781.0,Friday,34,8,10,1
